Date,"Record Number","Record Type",Address,Description,"Permit Name",Status,"Short Notes",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
10/22/2019,BB-201908307,"Residential New","816 REGAL LN SW, ATLANTA GA 30331","CONSTRUCTION OF ONE SINGLE FAMILY HOME.  WITH GARAGE, DRIVEWAY, WALKWAY, COVERED FRONT PORCH, REAR PORCH AND UPPER PORCHNEW SFR: THE CASCADES aka 3515 Benjamin E Mays Dr Unit 603RESURRECTED SUBDIVISION BB#201802186   INITIAL PERMITS BLM1 200401286 & BB-2004083893515 BENJAMIN E MAYS DRIVE","NEW SFR: THE CASCADES Unit 603","CO Issued",,33.745965,-84.501972,0.76,nearest_rooftop_match,835,"Regal Ln SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
10/21/2019,BB-201908303,"Residential New","2342 TERRACE VIEW CIR SW, ATLANTA GA 30315","ERECT NEW SINGLE FAMILY RESIDENCELOT #43","NEW SFR LOT 43","CO Issued",,33.686348,-84.393955,1,rooftop,2342,"Terrace View Cir SW",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
10/21/2019,BB-201908290,"Residential New","896 WESTMONT RD SW, ATLANTA GA 30311","NEW SINGLE FAMILY RESIDENCE ON CURRENT FOOTPRINT W/ REAR DECK AND FRONT PORCH AND COVERED BALCONY.(DEMO BB#BB-201800166)","NEW SFR","CO Issued",,33.73075,-84.437151,1,rooftop,896,"Westmont Rd SW",,,Atlanta,GA,"Fulton County",30311,US,"City of Atlanta"
10/21/2019,BB-201908273,"Residential New","1496 HAWTHORNE AVE NW, ATLANTA GA 30309","IRC 2012 SINGLE FAMILY RESIDENCE WITH GEORGIA STATE AMENDMENTS 2014/2015/2017 CONSTRUCTION OF NEW HOME & RETAINING WALLS. ATTACHED GARAGE, CONCRETE DRIVEWAY, WALKWAY, COVERED FRONT AND REAR PORCH, CONCRETE PATIO AND COVERED SECOND STORY BALCONY WITH BASEMENT","NEW SFR","CO Issued",,33.795763,-84.405888,1,rooftop,1496,"Hawthorne Ave NW",,,Atlanta,GA,"Fulton County",30309,US,Fulton
10/21/2019,BB-201908268,"Residential New","3774 PORTSMOUTH WAY SW, ATLANTA GA 30331","NEW 2-STORY SFR WITH 2-CAR GARAGE, DECK UNFINISHED BASEMENT.","HAMPSHIRE PARK (LOT 63)","CO Issued",,33.682246,-84.510173,1,rooftop,3774,"Portsmouth Way SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
10/18/2019,BB-201908567,"Residential New","1941 COMPTON DR SE, ATLANTA GA 30315","CONSTRUCTION OF NEW SFR WITH FRONT PORCH AND SIDE DECK","NEW SINGLE FAMILY RESIDENCE","CO Issued",,33.701215,-84.383033,1,rooftop,1941,"Compton Dr SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
10/18/2019,BB-201908244,"Residential New","589 PARSONS ST SW, ATLANTA GA 30314","CONSTRUCTION OF A NEW DUPLEX, TWO STORY, PORCH AND DECK","NEW DUPLEX","CO Issued",,33.751481,-84.406914,1,rooftop,589,"Parsons St SW",,,Atlanta,GA,"Fulton County",30314,US,"City of Atlanta"
10/18/2019,BB-201908227,"Residential New","1215 HOLLY ST NW, ATLANTA GA 30318","NEW (3) STORY DUPLEX, WOOD FRAME; STUCCO, GARAGE,ROOF DECK,PARKING PAD,PORCH,BALCONY,UNFINISHED BASEMENT & DRIVEWAY. (demo #bb201907413)","NEW DUPLEX",Terminated,,33.787974,-84.395394,1,rooftop,1215,"Holly St NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
10/17/2019,BB-201908196,"Residential New","244 COLEBROOK ST NE, ATLANTA GA 30307","CONSTRUCT NEW 3 STORY  TOWNHOMELD 20170014","SOUTERLAND UNIT 6",Terminated,,33.762855,-84.357375,0.33,place,,,,,Atlanta,GA,"Fulton County",30307,US,"TIGER/Line® dataset from the US Census Bureau"
10/17/2019,BB-201908195,"Residential New","244 COLEBROOK ST NE, ATLANTA GA 30307","CONSTRUCT NEW 3 STORY  TOWNHOMELD 20170014","SOUTERLAND UNIT 6",Terminated,,33.762855,-84.357375,0.33,place,,,,,Atlanta,GA,"Fulton County",30307,US,"TIGER/Line® dataset from the US Census Bureau"
10/17/2019,BB-201908194,"Residential New","244 COLEBROOK ST NE, ATLANTA GA 30307","CONSTRUCT NEW 3 STORY  TOWNHOMELD 20170014","SOUTERLAND UNIT 6",Terminated,,33.762855,-84.357375,0.33,place,,,,,Atlanta,GA,"Fulton County",30307,US,"TIGER/Line® dataset from the US Census Bureau"
10/17/2019,BB-201908193,"Residential New","244 COLEBROOK ST NE, ATLANTA GA 30307","CONSTRUCT NEW 3 STORY  TOWNHOMELD 20170014","SOUTERLAND UNIT 6",Terminated,,33.762855,-84.357375,0.33,place,,,,,Atlanta,GA,"Fulton County",30307,US,"TIGER/Line® dataset from the US Census Bureau"
10/17/2019,BB-201908192,"Residential New","244 COLEBROOK ST NE, ATLANTA GA 30307","CONSTRUCT NEW 3 STORY  TOWNHOMELD 20170014","SOUTERLAND UNIT 6",Terminated,,33.762855,-84.357375,0.33,place,,,,,Atlanta,GA,"Fulton County",30307,US,"TIGER/Line® dataset from the US Census Bureau"
10/17/2019,BB-201908191,"Residential New","244 COLEBROOK ST NE, ATLANTA GA 30307","CONSTRUCT NEW 3 STORY  TOWNHOMELD 20170014","SOUTERLAND UNIT 6",Terminated,,33.762855,-84.357375,0.33,place,,,,,Atlanta,GA,"Fulton County",30307,US,"TIGER/Line® dataset from the US Census Bureau"
10/17/2019,BB-201908190,"Residential New","244 COLEBROOK ST NE, ATLANTA GA 30307","SOUTHERLAND UNIT 6- CONSTRUCT NEW 3 STORY  TOWNHOMELD 20170014","SOUTHERLAND UNIT 6 (LC) (CO)",Terminated,,33.762855,-84.357375,0.33,place,,,,,Atlanta,GA,"Fulton County",30307,US,"TIGER/Line® dataset from the US Census Bureau"
10/16/2019,BB-201908125,"Residential New","464 PINE TREE DR NE, ATLANTA GA 30305","ERECT NEW SINGLE FAMILY RESIDENCE1/13/2021 30 Day Extension Approved by Gregory Pace. C.Stinson11-5-21 (2ND) 30 DAY EXTENTION PER K. CRAIG. JBROUCHET","NEW SFR-PARRILLI HOUSE",Issued,,33.830187,-84.372409,1,rooftop,464,"Pine Tree Dr NE",,,Atlanta,GA,"Fulton County",30305,US,"City of Atlanta"
10/16/2019,BB-201908123,"Residential New","4030 HAZEL NUT LN NW, ATLANTA GA 30342","NEW 3-STORY SFR WITH 2-CAR GARAGE LD-201600037","ENCLAVE AT CHASTAIN (LOT 18)","CO Issued",,33.866654,-84.377285,0.9,rooftop,4030,"Hazel Nut Ln NE",,,Atlanta,GA,"Fulton County",30342,US,"City of Atlanta"
10/15/2019,BB-201908108,"Residential New","976 DUNNING ST SE, ATLANTA GA 30315","Construction of new duplex on vacant lot WITH TURF STONE AND CONCRETE DRIVE WAY, ATTACHED GARAGED AND COVERED PORCHES","New Duplex",Issued,,33.727916,-84.386774,1,rooftop,976,"Dunning St SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
10/14/2019,BB-201908065,"Residential New","184 WESTMINSTER DR NE, ATLANTA GA 30309","NEW 3 STORY HOUSE, NEW DRIVEWAY, POOL","NEW SFR",Terminated,,33.793072,-84.375303,1,rooftop,184,"Westminster Dr NE",,,Atlanta,GA,"Fulton County",30309,US,"City of Atlanta"
10/14/2019,BB-201908050,"Residential New","437 VALLEY RD NW, ATLANTA GA 30305","CONSTRUCTION OF NEW SFR BB-201907575","New SFR (CO) 437 VALLEY RD","CO Issued",,33.858349,-84.402129,1,rooftop,437,"Valley Rd NW",,,Atlanta,GA,"Fulton County",30305,US,"City of Atlanta"
10/11/2019,BB-201908031,"Residential New","4454 CLUB DR NE, ATLANTA GA 30319","Construction of new SINGLE FAMILY RESIDENT on vacant lot WITH BASEMENT, ATTACHED GARAGE, DRIVEWAY, COVERED PORCH, AND RETAINING WALL","New SFR",Expired,,33.876022,-84.353853,1,range_interpolation,4454,"Club Dr NE",,,Atlanta,GA,"Fulton County",30319,US,"TIGER/Line® dataset from the US Census Bureau"
10/09/2019,BB-202003765,"Residential New","3362 LANDINGS SOUTH DR SW, ATLANTA GA 30331","NEW CONSTRUCTION FOR SINGLE FAMILY HOME","NEW SFR  LOT 6","CO Issued",,33.663185,-84.52146,1,rooftop,3362,"Landings South Dr SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
10/08/2019,BB-201907886,"Residential New","1136 INDALE PL SW, ATLANTA GA 30310","NEW CONSTRUCTION OF 1700 SQ FT CRAFTMAN STYLE HOME W/ 3 BEDROOMS, 2.5 BATHROOM, FRONT PORCH AND REAR DECKING, DRIVEWAY AND WALKWAY","SINGLE FAMILY RESIDENCE","CO Issued",,33.724014,-84.428271,1,rooftop,1136,"Indale Pl SW",,,Atlanta,GA,"Fulton County",30310,US,"City of Atlanta"
10/07/2019,BB-201907844,"Residential New","1237 MILTON TER SE, ATLANTA GA 00000","ERECT NEW SINGLE FAMILY RESIDENCE WITH 2 CAR GARAGE","NEW SFR- PLACARD LETTER IS ON DEMO PERMIT","CO Issued",,33.720947,-84.382107,1,rooftop,1237,"Milton Ter SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
10/07/2019,BB-201907842,"Residential New","1064 PEACHTREE BATTLE AVE NW, ATLANTA GA 30327","BUILD NEW CONCRETE HOUSE ON EMPTY LOT. BUILD RETAINING WALLS AND BUILD A POOL. HOUSE TO HAVE CONCRETE EXPOSED EXTERIOR WALLS, WOOD SIDING AND FLAT ROOFS WITH 2 GARAGE AND CONCRETE DRIVEWAYPREVIOUS NEW SFR BB#201303515","NEW SFR (V-19-77 PREVIOUS BB#201303515)",Issued,,33.825444,-84.422902,1,rooftop,1064,"Peachtree Battle Ave NW",,,Atlanta,GA,"Fulton County",30327,US,"City of Atlanta"
10/04/2019,BB-201907831,"Residential New","1927 BAKER RD NW, ATLANTA GA 30318","ERECTION OF A SINGLE FAMILY DWELLING W/ A TWO CAR GARAGE DRIVE WAY AND COVERED FRONT PORCH10/14/2021 30 Day Permit Extension, per Kimberly Craig. C.Stinson","NEW SFR",Issued,,33.771243,-84.450039,1,rooftop,1927,"Baker Rd NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
10/04/2019,BB-201907826,"Residential New","467 CHAPPELL RD NW, ATLANTA GA 30318","CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE DEMO >50%","NEW SFR",Issued,,33.76818,-84.432537,1,rooftop,467,"Chappell Rd NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
10/04/2019,BB-201907821,"Residential New","840 KENRY CT NE, ATLANTA GA 30342","ERECT A NEW SINGLE FAMILY RESIDENCE WITH A BASEMENT,GARAGE,AND PORCHES AND CONCRETE DRIVEWAY","NEW SINGLE FAMILY RESIDENCE LOT1","CO Issued",,33.87736,-84.358105,1,rooftop,840,"Kenry Ct NE",,,Atlanta,GA,"Fulton County",30342,US,"City of Atlanta"
10/04/2019,BB-201907802,"Residential New","1829 LANGSTON AVE SW, ATLANTA GA 30310","Construction of new SINGLE FAMILY RESIDENCE 2 STORY ON CRAWLSPACE WITH COVERED FRONT PORCH, REAR DECK, AND NEW DRIVEWAY","New SFR","CO Issued",,33.704894,-84.420423,1,rooftop,1829,"Langston Ave SW",,,Atlanta,GA,"Fulton County",30310,US,"City of Atlanta"
10/04/2019,BB-201907796,"Residential New","1979 GRANGE DR SE, ATLANTA GA 30315","RENOVATE SFR.  SEPARATE PERMITS REQUIRED FOR MEP WORK.  REPLACE SHEETROCK, INSULATION, PAINT, TRIM, FIXTURES AND FLOOR COVERING.","GEODAKYAN RENOVATION - XPRS",Issued,,33.700049,-84.361396,1,rooftop,1979,"Grange Dr SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
10/03/2019,BB-201907765,"Residential New","770 OLD IVY RD NE, ATLANTA GA 30342","Construct new SFR. Unfinished Basement.","New SFR Lot 2","CO Issued",,33.857806,-84.362433,1,rooftop,770,"Old Ivy Rd NE",,,Atlanta,GA,"Fulton County",30342,US,"City of Atlanta"
10/02/2019,BB-201907731,"Residential New","2319 HAVEN RIDGE DR NW, ATLANTA GA 30305","ERECT ANEW 2 STORY SINGLE FAMILY RESIDENCE, BASEMENT, BALCONY, FRONT AND REAR PORCH, GARAGE, DRIVEWAY, AND FENCE","HAVEN RIDGE _SINGLE FAMILY RESIDENCE","CO Issued",,33.818374,-84.39954,1,rooftop,2319,"Haven Ridge Dr NW",,,Atlanta,GA,"Fulton County",30305,US,"City of Atlanta"
10/02/2019,BB-201907718,"Residential New","29 EVELYN WAY NW, ATLANTA GA 30318","Construction of new SINGLE FAMILY RESIDENCE, rear COVERED deck, front sidewalk and rear parking pad, AND FRONT COVERED PORCH","New SFR","CO Issued",,33.773131,-84.444605,1,rooftop,29,"Evelyn Way NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
10/01/2019,BB-202000436,"Residential New","1954 THOMASVILLE ESTATES DR SE, ATLANTA GA 30315","Construction of new SFR on vacant lot","New SFR",Expired,,33.694188,-84.355259,1,rooftop,1954,"Thomasville Estates Dr SE",,,Atlanta,GA,"Fulton County",30315,US,"City of Atlanta"
10/01/2019,BB-201907702,"Residential New","2303 HAVEN RIDGE DR NW, ATLANTA GA 30305","CONSTRUCTION OF NEW 2 STORY ON BASEMENT SINGLE FAMILY WITH COVERED FRONT PORCH, COVERED REAR PORCH, AND STONE PATIO, WITH NEW STONE WALK WAY AND CONCRETE DRIVEWAY","NEW SFR","CO Issued",,33.817902,-84.399546,1,rooftop,2303,"Haven Ridge Dr NW",,,Atlanta,GA,"Fulton County",30305,US,"City of Atlanta"
10/01/2019,BB-201907693,"Residential New","3485 BOULDER PARK DR SW, ATLANTA GA 30331","ERECT NEW SINGLE FAMILY RESIDENCE WITH ATTACHED GARAGE, COVERED PORCH, CONCRETE DRIVEWAY, AND CONCRETE WALKWAY","NEW SFR","CO Issued",,33.750122,-84.501923,1,rooftop,3485,"Boulder Park Dr SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
10/01/2019,BB-201907679,"Residential New","900 SAMPLES LN NW, ATLANTA GA 30318","NEW 2 STORY SINGLE FAMILY HOME W/ GARAGE, PORCH AND PATIO, AND RETAINING WALL AND CONCRETE DRIVEWAY","NEW SFR: RIDGEWOOD F-1648-S-20 WH 496","CO Issued",,33.790973,-84.450657,1,rooftop,900,"Samples Ln NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/30/2019,BB-201908243,"Residential New","3791 NORTH STRATFORD RD NE, ATLANTA GA 30342","NEW SINGLE FAMILY WITH GARAGE, POOL NOT INCLUDED","SCOTT RESIDENCE- SINGLE FAMILY RESIDENCE","CO Issued",,33.85946,-84.36722,1,rooftop,3791,"N Stratford Rd NE",,,Atlanta,GA,"Fulton County",30342,US,"City of Atlanta"
09/30/2019,BB-201907677,"Residential New","1734 SANFORD DR NW, ATLANTA GA 30318","NEW 2 STORY SINGLE FAMILY HOME W/ GARAGE, PORCH, DECK, AND CONCRETE DRIVEWAY (MEADOWOOD)","NEW SINGLE FAMILY RESIDENCE : LD 201300025","CO Issued",,33.792037,-84.452687,1,rooftop,1734,"Sanford Dr NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/30/2019,BB-201907676,"Residential New","1762 SANFORD LN NW, ATLANTA GA 30318","NEW 1 STORY SINGLE FAMILY HOME WITH GARAGE, PORCH, PATIO AND CONCRETE DRIVEWAY  WEST HIGHLANDS, PHASE 2 SECTION 3 WEST","NEW SINGLE FAMILY RESIDENCE : WEST HIGHLANDS LD 201300025","CO Issued",,33.791075,-84.454735,1,rooftop,1762,"Sanford Ln NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/30/2019,BB-201907675,"Residential New","1766 SANFORD LN NW, ATLANTA GA 30318","NEW 2 STORY SINGLE FAMILY HOME WITH BALCONY, GARAGE PORCH, PATIO AND CONCRETE DRIVEWAY (MIDDLETON)","NEW SINGLE FAMILY RESIDENCE : WEST HIGHLANDS LD 201300025","CO Issued",,33.791063,-84.454592,1,rooftop,1766,"Sanford Ln NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/30/2019,BB-201907674,"Residential New","1780 SANFORD LN NW, ATLANTA GA 30318","CONSTRUCTION OF 1 STORY NEW SINGLE FAMILY WITH GARAGE, PATIO, AND PORCH AND CONCRETE DRIVEWAY (BELLWOOD COTTAGE)","NEW SINGLE FAMILY RESIDENCE : WEST HIGHLANDS LD 201300025","CO Issued",,33.791057,-84.454464,1,rooftop,1780,"Sanford Ln NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/30/2019,BB-201907673,"Residential New","1784 SANFORD LN NW, ATLANTA GA 30318","CONSTRUCTION OF 1 STORY NEW SINGLE FAMILY RESIDENCE GARAGE PORCH, PATIO AND CONCRETE DRIVEWAY","NEW SINGLE FAMILY RESIDENCE : WEST HIGHLANDS LD 201300025","CO Issued",,33.791054,-84.454337,1,rooftop,1784,"Sanford Ln NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/30/2019,BB-201907661,"Residential New","1065 GILBERT ST SE, ATLANTA GA 30316","New Single Family Residence WITH COVERED FRONT PORCH, REAR DECK, DETACHED GARAGE, AND CONCRETE DRIVEWAY","1065 Gilbert Street",Complete,,33.725291,-84.351002,1,range_interpolation,1065,"Gilbert St SE",,,Atlanta,GA,"Fulton County",30316,US,"TIGER/Line® dataset from the US Census Bureau"
09/30/2019,BB-201907656,"Residential New","919 LONGLEY AVE NW, ATLANTA GA 30318","Construction of new SFR on vacant lot","New SFR",Expired,,33.780024,-84.423695,1,rooftop,919,"Longley Ave NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/27/2019,BB-202000392,"Residential New","3341 LANDINGS SOUTH DR SW, ATLANTA GA 30331","NEW CONSTRUCTION SINGLE FAMILY HOME WITH FRONT PORCH, REAR PORCH, GARAGE, 4 BEDROOMS, AND 3.5 BATHROOMS.(BB#200503937 SITE-REISSUE/ STREET & GRADE DEVELOPMENT FOR 22 PROPOSED HOMES)","NEW SFR","CO Issued",,33.662923,-84.520926,1,rooftop,3341,"Landings South Dr SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
09/27/2019,BB-201907581,"Residential New","867 SAMPLES LN NW, ATLANTA GA 30318","NEW 2 STORY SINGLE FAMILY RESIDENCE W/ UNFINISHED BASEMENT GARAGE, COVERED PORCH, DECK, AND CONCRETE DRIVEWAY","NEW SFR: ATLANTIC F-2912-B-20 WT 506",Issued,,33.791459,-84.451951,1,rooftop,867,"Samples Ln NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/27/2019,BB-201907580,"Residential New","872 SAMPLES LN NW, ATLANTA GA 30318","ERECT A NEW SINGLE FAMILY RESIDENCE WITH GARAGE,PORCH, PATIO CONCRETE DRIVEWAY, AND RETAINING WALL","NEW SFR WH 503","CO Issued",,33.791405,-84.451499,1,rooftop,872,"Samples Ln NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/27/2019,BB-201907576,"Residential New","876 SAMPLES LN NW, ATLANTA GA 30318","CONSTRUCTION OF 2 STORY NEW SINGLE FAMILY RESIDENCE W/ GARAGE, COVERED PORCH AND COVERED PATIO AND CONCRETE DRIVEWAY","NEW SFR: HICKORY F-2541-S-20- WH 502","CO Issued",,33.791269,-84.45163,1,rooftop,876,"Samples Ln NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/26/2019,BB-202000554,"Residential New","389 HOPKINS ST SW, ATLANTA 30310","New construction (house)","389 Hopkins St - New Construction",Issued,,33.744565,-84.431052,1,rooftop,389,"Hopkins St SW",,,Atlanta,GA,"Fulton County",30310,US,"City of Atlanta"
09/26/2019,BB-201907557,"Residential New","389 HOPKINS ST SW, ATLANTA GA 30310","New construction (house)","389 Hopkins St - New Construction",Issued,,33.744565,-84.431052,1,rooftop,389,"Hopkins St SW",,,Atlanta,GA,"Fulton County",30310,US,"City of Atlanta"
09/26/2019,BB-201907552,"Residential New","1565 PINEVIEW TER SW, ATLANTA GA 00000","CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE WITH DINING ROOM, GREAT ROOM, KITCHEN, PANTRY, LAUNDRY, MUD ROOM, MECHANICAL ROOM, MASTER BEDROOM, MASTER BATHROOM, POWDER ROOM, FRONT PORCH, CAR PORT, AND REAR PORCH ON 1ST LEVEL; 2 BEDROOM, 1 BATHROOM, AND LOFT ON SECOND LEVEL. DRIVE WAY, WALK WAY.","NEW SFR",Issued,,33.729413,-84.438947,1,rooftop,1565,"Pineview Ter SW",,,Atlanta,GA,"Fulton County",30311,US,"City of Atlanta"
09/26/2019,BB-201907547,"Residential New","1035 SOMERSET DR NW, ATLANTA GA 30327","CONSTRUCTION OF NEW CUSTOM HOME WITH ATTACHED GARAGE , FRONT PORCH, SCREEN PORCH, WITH PATIO, REAR DECK, RETAINING WALLS, DRIVEWAY, AND FRONT WALK WAY","NEW SFR","CO Issued",,33.877956,-84.421013,1,rooftop,1035,"Somerset Dr NW",,,Atlanta,GA,"Fulton County",30327,US,"City of Atlanta"
09/26/2019,BB-201907525,"Residential New","855 REGAL LN SW, ATLANTA GA 30331","CONSTRUCTION OF ONE SINGLE FAMILY HOME. RESURRECTED SUBDIVISION BB#201802186WITH COVERED PORCH, CONCRETE PATIO, CONCRETE DRIVE WAY AND ATTACHED GARAGE3515 BENJAMIN E MAYS DRIVE","NEW SFR: THE CASCADES aka 3515 Benjamin E Mays Dr Unit 495","CO Issued",,33.745649,-84.501913,0.87,nearest_rooftop_match,841,"Regal Ln SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
09/26/2019,BB-201907524,"Residential New","853 REGAL LN SW, ATLANTA GA 30331","CONSTRUCTION OF ONE SINGLE FAMILY HOME. RESURRECTED SUBDIVISION BB#201802186WITH ATTACHED GARAGE, COVERED FRONT PORCH, CONCRETE PATIO, AND CONCRETE DRIVEWAY3515 BENJAMIN E MAYS DRIVE","NEW SFR: THE CASCADES aka 3515 Benjamin E Mays Dr Unit 496","CO Issued",,33.745649,-84.501913,0.88,nearest_rooftop_match,841,"Regal Ln SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
09/26/2019,BB-201907522,"Residential New","851 REGAL LN SW, ATLANTA GA 30331","CONSTRUCTION OF ONE SINGLE FAMILY HOME. RESURRECTED SUBDIVISION BB#201802186WITH COVERED FRONT PORCH, ATTACHED GARAGE, AND CONCRETE DRIVEWAY AND CONCRETE PATIO3515 BENJAMIN E MAYS DRIVE","NEW SFR: THE CASCADES aka 3515 Benjamin E Mays Dr Unit 497","CO Issued",,33.745649,-84.501913,0.88,nearest_rooftop_match,841,"Regal Ln SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
09/26/2019,BB-201907521,"Residential New","823 REGAL LN SW, ATLANTA GA 30331","CONSTRUCTION OF ONE SINGLE FAMILY HOME. RESURRECTED SUBDIVISION BB#201802186WITH ATTACHED GARAGE, CONCRETE DRIVEWAY, WOOD DECK, AND COVERED FRONT PORCH3515 BENJAMIN E MAYS DRIVE","NEW SFR: THE CASCADES aka 3515 Benjamin E Mays Dr Unit 510","CO Issued",,33.745965,-84.501972,0.88,nearest_rooftop_match,835,"Regal Ln SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
09/26/2019,BB-201907518,"Residential New","910 LUTHER ST NW, ATLANTA GA 30318","CONSTRUCTION OF NEW 3 STORY SINGLE FAMILY RESIDENCE WITH ATTACHED GARAGE PAVED DRIVEWAY, COVERED PATIO AND COVERED PORCHLD#201600064 - WEST TOWN PHASE 5","NEW SFR: WEST TOWN DAISY R-2643-S-10","CO Issued",,33.794033,-84.422544,1,rooftop,910,"Luther St NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/26/2019,BB-201907517,"Residential New","916 LUTHER ST NW, ATLANTA GA 30318","CONSTRUCTION OF NEW 3 STORY SINGLE FAMILY RESIDENCE WITH ATTACHED GARAGE, PAVED DRIVEWAY, COVERED TERRACE AND COVERED PORCHLD#201600064 - WEST TOWN PHASE 5","NEW SFR: WEST TOWN - MORGAN-R-3342-S","CO Issued",,33.794095,-84.422959,1,rooftop,916,"Luther St NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/26/2019,BB-201907515,"Residential New","918 LUTHER ST NW, ATLANTA GA 30318","CONSTRUCTION OF NEW 3 STORY SINGLE FAMILY RESIDENCE WITH ATTACHED GARAGE PAVED DRIVEWAY, COVERED PORCH AND COVERED PATIOLD#201600064 - WEST TOWN PHASE 5","NEW SFR: WEST TOWN - DAISY - R- 2673 - S","CO Issued",,33.794123,-84.4231,1,rooftop,918,"Luther St NW",,,Atlanta,GA,"Fulton County",30318,US,"City of Atlanta"
09/26/2019,BB-201907513,"Residential New","821 REGAL LN SW, ATLANTA GA 30331","CONSTRUCTION OF ONE SINGLE FAMILY HOME. RESURRECTED SUBDIVISION BB#201802186WITH COVERED PORCH ATTACHED GARAGE AND CONCRETE DRIVEWAY3515 BENJAMIN E MAYS DRIVE","NEW SFR: THE CASCADES aka 3515 Benjamin E Mays Dr Unit 511","CO Issued",,33.745965,-84.501972,0.87,nearest_rooftop_match,835,"Regal Ln SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
09/26/2019,BB-201907512,"Residential New","820 REGAL LN SW, ATLANTA GA 30331","CONSTRUCTION OF ONE SINGLE FAMILY HOME. RESURRECTED SUBDIVISION BB#201802186WITH COVERED PORCH ATTACHED GARAGE AND CONCRETE DRIVEWAYAKA-3515 BENJAMIN E MAYS DRIVE( : THE CASCADES aka 3515 Benjamin E Mays Dr )","SINGLE FAMILY RESIDENCE_Unit 601","CO Issued",,33.745965,-84.501972,0.77,nearest_rooftop_match,835,"Regal Ln SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
09/25/2019,BB-201907585,"Residential New","818 REGAL LN SW, ATLANTA GA 30331","CONSTRUCTION OF ONE SINGLE FAMILY HOME. RESURRECTED SUBDIVISION BB#201802186COVERED FRONT & REAR PORCH AND ATTACHED GARAGE3515 BENJAMIN E MAYS DRIVE","NEW SFR 818 REGAL LANE, LOT 602  aka 3515 Benjamin E Mays Dr Unit 602","CO Issued",,33.745965,-84.501972,0.77,nearest_rooftop_match,835,"Regal Ln SW",,,Atlanta,GA,"Fulton County",30331,US,"City of Atlanta"
09/25/2019,BB-201907509,"Residential New","700 VIRGINIA AVE NE, ATLANTA GA 30306","CONSTRUCTION OF A NEW 2 STORY SINGLE FAMILY RESIDENCE","VIRGINIA AVE PROJECT_SINGLE FAMILY RESIDENCE","CO Issued",,33.781967,-84.364486,1,rooftop,700,"Virginia Ave NE",,,Atlanta,GA,"Fulton County",30306,US,"City of Atlanta"
09/25/2019,BB-201907501,"Residential New","365 VALLEY RD NW, ATLANTA GA 30305","CONSTRUCTION OF A NEW SINGLE FAMILY RESIDENCE ON A VACANT LOT TO INCLUDE ATTACHED GARAGE AND COVERED REAR PATIO7/6/2021 30 DAY PERMIT EXTENSION APPROVED BY KIMBERLY CRAIG. C.STINSON","NEW SFR",Issued,,33.857846,-84.399246,1,rooftop,365,"Valley Rd NW",,,Atlanta,GA,"Fulton County",30305,US,"City of Atlanta"
